OrderID,CustomerID, ProductCategory, ProductPrice,Quantity,DiscountPercent,PaymentMethod,OrderStatus,City,OrderDate,TotalAmount,DiscountAmount,FinalAmount,Month,Year
100731,2625,Beauty,1504,5,5,Credit Card,Cancelled,Pune,2024-12-31,7520,376.0,7144.0,12,2024
100732,4069,Beauty,2584,6,0,Debit Card,Cancelled,Pune,2025-01-01,15504,0.0,15504.0,1,2025
100733,1417,Beauty,382,8,15,Cash,Returned,Bangalore,2025-01-02,3056,458.4,2597.6,1,2025
100734,1114,Beauty,1789,6,20,Cash,Delivered,Mumbai,2025-01-03,10734,2146.8,8587.2,1,2025
100735,1616,Beauty,1787,3,0,Cash,Returned,Chennai,2025-01-04,5361,0.0,5361.0,1,2025
100736,4974,Clothing,859,6,20,UPI,Delivered,Mumbai,2025-01-05,5154,1030.8,4123.2,1,2025
100737,4267,Electronics,359,1,5,Credit Card,Cancelled,Pune,2025-01-06,359,17.95,341.05,1,2025
100738,1825,Home,4153,4,15,Credit Card,Delivered,Bangalore,2025-01-07,16612,2491.8,14120.2,1,2025
100739,4572,Electronics,1211,6,5,Debit Card,Delivered,Delhi,2025-01-08,7266,363.3,6902.7,1,2025
100740,2649,Beauty,252,7,15,Debit Card,Delivered,Mumbai,2025-01-09,1764,264.6,1499.4,1,2025
100741,2516,Clothing,2507,3,15,UPI,Returned,Pune,2025-01-10,7521,1128.15,6392.85,1,2025
100742,4146,Sports,1428,9,20,UPI,Delivered,Chennai,2025-01-11,12852,2570.4,10281.6,1,2025
100743,1412,Clothing,1235,7,5,Cash,Delivered,Bangalore,2025-01-12,8645,432.25,8212.75,1,2025
100744,4447,Beauty,3902,1,5,Debit Card,Delivered,Delhi,2025-01-13,3902,195.1,3706.9,1,2025
100745,4491,Clothing,4245,2,0,Credit Card,Returned,Mumbai,2025-01-14,8490,0.0,8490.0,1,2025
100746,1728,Clothing,4649,1,5,Cash,Returned,Chennai,2025-01-15,4649,232.45,4416.55,1,2025
100747,4348,Beauty,1464,9,0,Credit Card,Returned,Delhi,2025-01-16,13176,0.0,13176.0,1,2025
100748,4068,Clothing,2084,9,10,Cash,Delivered,Pune,2025-01-17,18756,1875.6,16880.4,1,2025
100749,3808,Home,2009,7,10,Credit Card,Cancelled,Pune,2025-01-18,14063,1406.3,12656.7,1,2025
100750,1675,Home,3367,3,10,UPI,Cancelled,Chennai,2025-01-19,10101,1010.1,9090.9,1,2025
100751,4465,Clothing,3997,5,5,Cash,Cancelled,Pune,2025-01-20,19985,999.25,18985.75,1,2025
100752,2892,Sports,2541,4,5,Credit Card,Delivered,Bangalore,2025-01-21,10164,508.2,9655.8,1,2025
100753,3504,Beauty,3614,7,0,Credit Card,Cancelled,Chennai,2025-01-22,25298,0.0,25298.0,1,2025
100754,3967,Home,1017,9,15,Debit Card,Cancelled,Pune,2025-01-23,9153,1372.95,7780.05,1,2025
100755,3239,Sports,2637,2,0,Cash,Cancelled,Mumbai,2025-01-24,5274,0.0,5274.0,1,2025
100756,3786,Clothing,1088,8,10,Credit Card,Delivered,Pune,2025-01-25,8704,870.4,7833.6,1,2025
100757,4760,Sports,867,9,0,Debit Card,Cancelled,Bangalore,2025-01-26,7803,0.0,7803.0,1,2025
100758,2122,Electronics,4928,9,15,Credit Card,Cancelled,Delhi,2025-01-27,44352,6652.8,37699.2,1,2025
100759,2571,Home,2824,7,5,Cash,Delivered,Delhi,2025-01-28,19768,988.4,18779.6,1,2025
100760,1977,Clothing,4432,9,0,UPI,Returned,Pune,2025-01-29,39888,0.0,39888.0,1,2025
100761,2008,Beauty,4723,9,10,Cash,Cancelled,Delhi,2025-01-30,42507,4250.7,38256.3,1,2025
100762,3143,Clothing,1018,3,10,Cash,Returned,Pune,2025-01-31,3054,305.4,2748.6,1,2025
100763,2687,Beauty,2388,4,5,Credit Card,Cancelled,Bangalore,2025-02-01,9552,477.6,9074.4,2,2025
100764,3710,Clothing,1306,2,0,Credit Card,Delivered,Delhi,2025-02-02,2612,0.0,2612.0,2,2025
100765,4261,Sports,2424,3,15,Cash,Returned,Mumbai,2025-02-03,7272,1090.8,6181.2,2,2025
100766,4807,Sports,397,5,5,Debit Card,Returned,Pune,2025-02-04,1985,99.25,1885.75,2,2025
100767,1036,Sports,2871,5,0,Debit Card,Returned,Delhi,2025-02-05,14355,0.0,14355.0,2,2025
100768,4851,Electronics,3692,6,20,Debit Card,Returned,Bangalore,2025-02-06,22152,4430.4,17721.6,2,2025
100769,4440,Beauty,2648,7,10,Credit Card,Cancelled,Bangalore,2025-02-07,18536,1853.6,16682.4,2,2025
100770,4766,Sports,670,7,15,Credit Card,Cancelled,Mumbai,2025-02-08,4690,703.5,3986.5,2,2025
100771,2548,Electronics,2148,1,15,Cash,Returned,Bangalore,2025-02-09,2148,322.2,1825.8,2,2025
100772,3326,Beauty,4099,2,15,UPI,Cancelled,Bangalore,2025-02-10,8198,1229.7,6968.3,2,2025
100773,3264,Clothing,2210,9,10,Credit Card,Returned,Delhi,2025-02-11,19890,1989.0,17901.0,2,2025
100774,3914,Electronics,4000,2,0,Cash,Returned,Pune,2025-02-12,8000,0.0,8000.0,2,2025
100775,1872,Home,4318,6,5,Cash,Delivered,Chennai,2025-02-13,25908,1295.4,24612.6,2,2025
100776,2821,Electronics,3996,1,0,UPI,Returned,Bangalore,2025-02-14,3996,0.0,3996.0,2,2025
100777,2296,Electronics,4188,3,5,Debit Card,Cancelled,Bangalore,2025-02-15,12564,628.2,11935.8,2,2025
100778,4952,Beauty,434,2,15,Cash,Returned,Chennai,2025-02-16,868,130.2,737.8,2,2025
100779,3109,Clothing,1128,3,0,Cash,Delivered,Bangalore,2025-02-17,3384,0.0,3384.0,2,2025
100780,1595,Home,3807,5,15,Cash,Cancelled,Delhi,2025-02-18,19035,2855.25,16179.75,2,2025
100781,2903,Sports,722,6,20,Debit Card,Delivered,Delhi,2025-02-19,4332,866.4,3465.6,2,2025
100782,1728,Sports,3723,9,15,Debit Card,Delivered,Chennai,2025-02-20,33507,5026.05,28480.95,2,2025
100783,2365,Electronics,4726,4,15,UPI,Returned,Bangalore,2025-02-21,18904,2835.6,16068.4,2,2025
100784,1396,Beauty,1829,7,5,Credit Card,Delivered,Bangalore,2025-02-22,12803,640.15,12162.85,2,2025
100785,1698,Beauty,4828,6,20,Debit Card,Delivered,Pune,2025-02-23,28968,5793.6,23174.4,2,2025
100786,4090,Sports,1516,2,15,Credit Card,Cancelled,Bangalore,2025-02-24,3032,454.8,2577.2,2,2025
100787,3224,Home,3057,8,15,Credit Card,Delivered,Delhi,2025-02-25,24456,3668.4,20787.6,2,2025
100788,2635,Clothing,1324,7,20,Debit Card,Returned,Mumbai,2025-02-26,9268,1853.6,7414.4,2,2025
100789,1395,Home,2787,7,20,Cash,Returned,Mumbai,2025-02-27,19509,3901.8,15607.2,2,2025
100790,3492,Clothing,1223,8,0,UPI,Returned,Mumbai,2025-02-28,9784,0.0,9784.0,2,2025
100791,4304,Sports,1578,1,5,Credit Card,Delivered,Mumbai,2025-03-01,1578,78.9,1499.1,3,2025
100792,4986,Clothing,3574,1,20,Cash,Cancelled,Bangalore,2025-03-02,3574,714.8,2859.2,3,2025
100793,1075,Beauty,1719,8,20,Debit Card,Returned,Bangalore,2025-03-03,13752,2750.4,11001.6,3,2025
100794,1264,Electronics,426,4,10,Credit Card,Delivered,Pune,2025-03-04,1704,170.4,1533.6,3,2025
100795,3502,Electronics,1091,5,20,Credit Card,Returned,Bangalore,2025-03-05,5455,1091.0,4364.0,3,2025
100796,2819,Sports,4272,8,5,Credit Card,Returned,Mumbai,2025-03-06,34176,1708.8,32467.2,3,2025
100797,1717,Beauty,2457,5,15,Cash,Cancelled,Chennai,2025-03-07,12285,1842.75,10442.25,3,2025
100798,3782,Home,2988,4,15,Cash,Returned,Chennai,2025-03-08,11952,1792.8,10159.2,3,2025
100799,4455,Beauty,596,6,15,Cash,Cancelled,Delhi,2025-03-09,3576,536.4,3039.6,3,2025
100800,4635,Electronics,2278,5,15,Credit Card,Delivered,Delhi,2025-03-10,11390,1708.5,9681.5,3,2025
100801,1850,Electronics,4944,7,10,Credit Card,Returned,Bangalore,2025-03-11,34608,3460.8,31147.2,3,2025
100802,4577,Beauty,4624,7,20,UPI,Delivered,Chennai,2025-03-12,32368,6473.6,25894.4,3,2025
100803,2390,Beauty,3437,4,15,UPI,Delivered,Mumbai,2025-03-13,13748,2062.2,11685.8,3,2025
100804,1143,Electronics,4093,5,0,Cash,Delivered,Mumbai,2025-03-14,20465,0.0,20465.0,3,2025
100805,1884,Home,2205,3,15,Cash,Returned,Mumbai,2025-03-15,6615,992.25,5622.75,3,2025
100806,4140,Sports,2216,4,20,Debit Card,Cancelled,Bangalore,2025-03-16,8864,1772.8,7091.2,3,2025
100807,4170,Sports,3371,4,15,Cash,Returned,Bangalore,2025-03-17,13484,2022.6,11461.4,3,2025
100808,1395,Beauty,2868,3,10,UPI,Delivered,Pune,2025-03-18,8604,860.4,7743.6,3,2025
100809,4096,Sports,2078,5,5,UPI,Cancelled,Mumbai,2025-03-19,10390,519.5,9870.5,3,2025
100810,3995,Electronics,1396,5,5,UPI,Delivered,Mumbai,2025-03-20,6980,349.0,6631.0,3,2025
100811,3938,Electronics,1972,7,20,Credit Card,Cancelled,Bangalore,2025-03-21,13804,2760.8,11043.2,3,2025
100812,2492,Beauty,361,4,5,Credit Card,Returned,Bangalore,2025-03-22,1444,72.2,1371.8,3,2025
100813,4555,Beauty,4176,4,5,Cash,Cancelled,Pune,2025-03-23,16704,835.2,15868.8,3,2025
100814,4636,Beauty,1951,9,0,Debit Card,Returned,Pune,2025-03-24,17559,0.0,17559.0,3,2025
100815,4222,Home,975,6,20,Debit Card,Delivered,Delhi,2025-03-25,5850,1170.0,4680.0,3,2025
100816,2167,Sports,1139,4,20,Debit Card,Cancelled,Chennai,2025-03-26,4556,911.2,3644.8,3,2025
100817,3616,Beauty,3420,2,5,Credit Card,Delivered,Mumbai,2025-03-27,6840,342.0,6498.0,3,2025
100818,2062,Clothing,739,6,5,UPI,Cancelled,Mumbai,2025-03-28,4434,221.7,4212.3,3,2025
100819,3156,Clothing,1661,2,5,UPI,Returned,Pune,2025-03-29,3322,166.1,3155.9,3,2025
100820,4764,Electronics,555,5,10,Credit Card,Cancelled,Pune,2025-03-30,2775,277.5,2497.5,3,2025
100821,2065,Sports,3804,6,15,Debit Card,Cancelled,Delhi,2025-03-31,22824,3423.6,19400.4,3,2025
100822,2209,Beauty,3523,4,10,Debit Card,Returned,Chennai,2025-04-01,14092,1409.2,12682.8,4,2025
100823,3982,Clothing,434,3,20,Cash,Returned,Delhi,2025-04-02,1302,260.4,1041.6,4,2025
100824,3445,Sports,1748,7,0,Cash,Returned,Chennai,2025-04-03,12236,0.0,12236.0,4,2025
100825,4294,Electronics,2296,2,15,Debit Card,Cancelled,Mumbai,2025-04-04,4592,688.8,3903.2,4,2025
100826,1633,Home,4413,6,0,Credit Card,Delivered,Delhi,2025-04-05,26478,0.0,26478.0,4,2025
100827,2156,Sports,2301,4,20,Debit Card,Cancelled,Pune,2025-04-06,9204,1840.8,7363.2,4,2025
100828,4234,Sports,1873,6,20,Cash,Cancelled,Delhi,2025-04-07,11238,2247.6,8990.4,4,2025
100829,2238,Home,2300,4,0,Debit Card,Delivered,Delhi,2025-04-08,9200,0.0,9200.0,4,2025
100830,1732,Sports,3857,4,0,Credit Card,Returned,Mumbai,2025-04-09,15428,0.0,15428.0,4,2025
100831,1234,Electronics,4853,4,0,UPI,Cancelled,Pune,2025-04-10,19412,0.0,19412.0,4,2025
100832,4914,Electronics,3796,9,20,Credit Card,Delivered,Pune,2025-04-11,34164,6832.8,27331.2,4,2025
100833,3705,Home,3948,7,5,Credit Card,Returned,Bangalore,2025-04-12,27636,1381.8,26254.2,4,2025
100834,1750,Beauty,3373,3,0,Cash,Returned,Bangalore,2025-04-13,10119,0.0,10119.0,4,2025
100835,3635,Clothing,2015,3,15,Credit Card,Cancelled,Bangalore,2025-04-14,6045,906.75,5138.25,4,2025
100836,4080,Beauty,4041,6,20,Credit Card,Returned,Mumbai,2025-04-15,24246,4849.2,19396.8,4,2025
100837,4145,Sports,2205,6,10,Cash,Returned,Delhi,2025-04-16,13230,1323.0,11907.0,4,2025
100838,1953,Clothing,4693,4,10,Cash,Delivered,Pune,2025-04-17,18772,1877.2,16894.8,4,2025
100839,3539,Home,874,9,15,UPI,Delivered,Pune,2025-04-18,7866,1179.9,6686.1,4,2025
100840,3960,Home,586,4,5,Debit Card,Returned,Delhi,2025-04-19,2344,117.2,2226.8,4,2025
100841,4324,Clothing,2358,9,0,Credit Card,Delivered,Pune,2025-04-20,21222,0.0,21222.0,4,2025
100842,4301,Electronics,2861,4,20,Cash,Returned,Delhi,2025-04-21,11444,2288.8,9155.2,4,2025
100843,2542,Clothing,2264,2,0,UPI,Cancelled,Mumbai,2025-04-22,4528,0.0,4528.0,4,2025
100844,2197,Sports,4051,2,20,Debit Card,Delivered,Mumbai,2025-04-23,8102,1620.4,6481.6,4,2025
100845,2676,Electronics,3453,5,10,Cash,Returned,Mumbai,2025-04-24,17265,1726.5,15538.5,4,2025
100846,2191,Home,4836,4,0,Debit Card,Returned,Delhi,2025-04-25,19344,0.0,19344.0,4,2025
100847,3217,Clothing,4466,7,15,Debit Card,Delivered,Delhi,2025-04-26,31262,4689.3,26572.7,4,2025
100848,2416,Beauty,939,5,5,Credit Card,Delivered,Chennai,2025-04-27,4695,234.75,4460.25,4,2025
100849,3993,Beauty,1601,6,15,Credit Card,Cancelled,Pune,2025-04-28,9606,1440.9,8165.1,4,2025
100850,3842,Sports,3459,4,5,Cash,Returned,Pune,2025-04-29,13836,691.8,13144.2,4,2025
100851,3681,Beauty,2477,2,0,Debit Card,Cancelled,Chennai,2025-04-30,4954,0.0,4954.0,4,2025
100852,2217,Clothing,4104,9,0,Cash,Cancelled,Chennai,2025-05-01,36936,0.0,36936.0,5,2025
100853,2540,Clothing,4123,7,5,Cash,Cancelled,Mumbai,2025-05-02,28861,1443.05,27417.95,5,2025
100854,3076,Beauty,4414,4,10,Debit Card,Delivered,Chennai,2025-05-03,17656,1765.6,15890.4,5,2025
100855,4236,Clothing,3427,3,20,Cash,Cancelled,Delhi,2025-05-04,10281,2056.2,8224.8,5,2025
100856,2445,Sports,3031,3,15,Debit Card,Delivered,Bangalore,2025-05-05,9093,1363.95,7729.05,5,2025
100857,3386,Electronics,3958,9,15,Debit Card,Delivered,Delhi,2025-05-06,35622,5343.3,30278.7,5,2025
100858,4719,Sports,2712,5,15,Debit Card,Cancelled,Chennai,2025-05-07,13560,2034.0,11526.0,5,2025
100859,2519,Sports,2351,3,0,Debit Card,Cancelled,Pune,2025-05-08,7053,0.0,7053.0,5,2025
100860,2388,Clothing,3875,5,15,UPI,Returned,Delhi,2025-05-09,19375,2906.25,16468.75,5,2025
100861,2856,Electronics,2945,2,20,Debit Card,Cancelled,Pune,2025-05-10,5890,1178.0,4712.0,5,2025
100862,2365,Clothing,4066,4,20,Credit Card,Returned,Delhi,2025-05-11,16264,3252.8,13011.2,5,2025
100863,1499,Home,3964,2,5,Credit Card,Cancelled,Pune,2025-05-12,7928,396.4,7531.6,5,2025
100864,2680,Clothing,2422,2,0,Credit Card,Cancelled,Delhi,2025-05-13,4844,0.0,4844.0,5,2025
100865,1510,Clothing,2992,8,20,Debit Card,Cancelled,Pune,2025-05-14,23936,4787.2,19148.8,5,2025
100866,4398,Clothing,1897,1,10,Credit Card,Cancelled,Bangalore,2025-05-15,1897,189.7,1707.3,5,2025
100867,1216,Electronics,3662,7,0,UPI,Returned,Mumbai,2025-05-16,25634,0.0,25634.0,5,2025
100868,2324,Clothing,4263,5,0,Cash,Returned,Delhi,2025-05-17,21315,0.0,21315.0,5,2025
100869,2155,Electronics,1724,8,20,Debit Card,Cancelled,Bangalore,2025-05-18,13792,2758.4,11033.6,5,2025
100870,2827,Beauty,4960,1,10,Credit Card,Cancelled,Mumbai,2025-05-19,4960,496.0,4464.0,5,2025
100871,4141,Home,232,7,5,UPI,Returned,Delhi,2025-05-20,1624,81.2,1542.8,5,2025
100872,4323,Electronics,4225,5,20,Cash,Delivered,Bangalore,2025-05-21,21125,4225.0,16900.0,5,2025
100873,4486,Beauty,2766,4,10,UPI,Delivered,Bangalore,2025-05-22,11064,1106.4,9957.6,5,2025
100874,2810,Electronics,3003,7,0,Credit Card,Delivered,Bangalore,2025-05-23,21021,0.0,21021.0,5,2025
100875,3492,Electronics,4096,2,10,UPI,Returned,Chennai,2025-05-24,8192,819.2,7372.8,5,2025
100876,3923,Home,3909,1,0,Cash,Returned,Pune,2025-05-25,3909,0.0,3909.0,5,2025
100877,2205,Sports,919,1,20,Credit Card,Delivered,Mumbai,2025-05-26,919,183.8,735.2,5,2025
100878,3214,Sports,4779,1,20,Cash,Delivered,Pune,2025-05-27,4779,955.8,3823.2,5,2025
100879,1090,Electronics,1172,5,15,UPI,Cancelled,Pune,2025-05-28,5860,879.0,4981.0,5,2025
100880,1713,Clothing,3918,7,15,Debit Card,Returned,Pune,2025-05-29,27426,4113.9,23312.1,5,2025
100881,2881,Beauty,4602,2,15,Debit Card,Returned,Bangalore,2025-05-30,9204,1380.6,7823.4,5,2025
100882,4602,Clothing,4752,8,20,Debit Card,Delivered,Pune,2025-05-31,38016,7603.2,30412.8,5,2025
100883,1038,Clothing,2407,4,5,Debit Card,Delivered,Chennai,2025-06-01,9628,481.4,9146.6,6,2025
100884,4197,Electronics,4626,3,20,Cash,Returned,Delhi,2025-06-02,13878,2775.6,11102.4,6,2025
100885,4522,Electronics,4520,8,10,Debit Card,Cancelled,Bangalore,2025-06-03,36160,3616.0,32544.0,6,2025
100886,1172,Electronics,3230,2,20,Cash,Delivered,Mumbai,2025-06-04,6460,1292.0,5168.0,6,2025
100887,1652,Electronics,3775,3,20,Credit Card,Returned,Delhi,2025-06-05,11325,2265.0,9060.0,6,2025
100888,1753,Sports,3316,3,0,Debit Card,Returned,Delhi,2025-06-06,9948,0.0,9948.0,6,2025
100889,2243,Electronics,3485,1,0,Cash,Cancelled,Delhi,2025-06-07,3485,0.0,3485.0,6,2025
100890,4709,Sports,843,6,0,Debit Card,Cancelled,Pune,2025-06-08,5058,0.0,5058.0,6,2025
100891,2081,Sports,4911,2,20,Debit Card,Delivered,Pune,2025-06-09,9822,1964.4,7857.6,6,2025
100892,2683,Electronics,394,1,5,Debit Card,Delivered,Bangalore,2025-06-10,394,19.7,374.3,6,2025
100893,3523,Home,4196,2,10,Cash,Delivered,Pune,2025-06-11,8392,839.2,7552.8,6,2025
100894,1455,Beauty,688,6,10,UPI,Returned,Pune,2025-06-12,4128,412.8,3715.2,6,2025
100895,1828,Clothing,2404,4,5,Debit Card,Delivered,Pune,2025-06-13,9616,480.8,9135.2,6,2025
100896,1894,Sports,2857,6,5,Debit Card,Returned,Bangalore,2025-06-14,17142,857.1,16284.9,6,2025
100897,2384,Beauty,3476,9,10,Credit Card,Delivered,Bangalore,2025-06-15,31284,3128.4,28155.6,6,2025
100898,2958,Home,1302,8,15,UPI,Cancelled,Chennai,2025-06-16,10416,1562.4,8853.6,6,2025
100899,4072,Clothing,1441,1,0,Cash,Cancelled,Chennai,2025-06-17,1441,0.0,1441.0,6,2025
100900,3434,Clothing,715,8,0,Credit Card,Returned,Chennai,2025-06-18,5720,0.0,5720.0,6,2025
100901,2996,Sports,592,9,10,Debit Card,Cancelled,Chennai,2025-06-19,5328,532.8,4795.2,6,2025
100902,3395,Electronics,830,6,5,Credit Card,Returned,Delhi,2025-06-20,4980,249.0,4731.0,6,2025
100903,1189,Home,3916,5,15,Credit Card,Returned,Delhi,2025-06-21,19580,2937.0,16643.0,6,2025
100904,1504,Sports,2047,6,10,Debit Card,Cancelled,Chennai,2025-06-22,12282,1228.2,11053.8,6,2025
100905,2214,Home,2855,6,0,UPI,Returned,Chennai,2025-06-23,17130,0.0,17130.0,6,2025
100906,2531,Electronics,1179,9,20,UPI,Cancelled,Mumbai,2025-06-24,10611,2122.2,8488.8,6,2025
100907,4440,Electronics,4729,4,5,Credit Card,Delivered,Delhi,2025-06-25,18916,945.8,17970.2,6,2025
100908,4480,Sports,3602,2,20,Debit Card,Delivered,Mumbai,2025-06-26,7204,1440.8,5763.2,6,2025
100909,1823,Electronics,4071,9,10,Cash,Cancelled,Mumbai,2025-06-27,36639,3663.9,32975.1,6,2025
100910,1928,Beauty,477,2,0,Credit Card,Cancelled,Pune,2025-06-28,954,0.0,954.0,6,2025
100911,1933,Clothing,432,9,15,Cash,Cancelled,Bangalore,2025-06-29,3888,583.2,3304.8,6,2025
100912,2140,Sports,1752,2,20,Credit Card,Cancelled,Delhi,2025-06-30,3504,700.8,2803.2,6,2025
100913,1133,Home,3470,8,15,Credit Card,Delivered,Chennai,2025-07-01,27760,4164.0,23596.0,7,2025
100914,3105,Beauty,2609,9,0,Debit Card,Returned,Chennai,2025-07-02,23481,0.0,23481.0,7,2025
100915,4627,Sports,3712,9,20,Debit Card,Returned,Bangalore,2025-07-03,33408,6681.6,26726.4,7,2025
100916,1684,Electronics,225,9,15,Cash,Delivered,Delhi,2025-07-04,2025,303.75,1721.25,7,2025
100917,3719,Electronics,660,2,15,Cash,Returned,Chennai,2025-07-05,1320,198.0,1122.0,7,2025
100918,3220,Electronics,3964,4,20,UPI,Delivered,Chennai,2025-07-06,15856,3171.2,12684.8,7,2025
100919,2852,Electronics,3631,7,0,Debit Card,Returned,Pune,2025-07-07,25417,0.0,25417.0,7,2025
100920,1814,Home,3683,2,15,Credit Card,Cancelled,Mumbai,2025-07-08,7366,1104.9,6261.1,7,2025
100921,2172,Beauty,2194,1,10,Credit Card,Cancelled,Chennai,2025-07-09,2194,219.4,1974.6,7,2025
100922,1079,Clothing,690,3,20,UPI,Cancelled,Delhi,2025-07-10,2070,414.0,1656.0,7,2025
100923,3933,Home,1272,4,5,Debit Card,Delivered,Bangalore,2025-07-11,5088,254.4,4833.6,7,2025
100924,4284,Home,3373,8,5,Credit Card,Delivered,Pune,2025-07-12,26984,1349.2,25634.8,7,2025
100925,1202,Clothing,415,6,0,UPI,Returned,Delhi,2025-07-13,2490,0.0,2490.0,7,2025
100926,3811,Clothing,1923,2,10,UPI,Returned,Pune,2025-07-14,3846,384.6,3461.4,7,2025
100927,2252,Electronics,1792,9,15,Credit Card,Returned,Mumbai,2025-07-15,16128,2419.2,13708.8,7,2025
100928,2699,Home,2806,2,5,Credit Card,Delivered,Chennai,2025-07-16,5612,280.6,5331.4,7,2025
100929,2250,Sports,358,5,0,Cash,Returned,Delhi,2025-07-17,1790,0.0,1790.0,7,2025
100930,2682,Clothing,4981,4,10,Debit Card,Cancelled,Bangalore,2025-07-18,19924,1992.4,17931.6,7,2025
100931,2555,Clothing,3513,7,10,Cash,Returned,Mumbai,2025-07-19,24591,2459.1,22131.9,7,2025
100932,4512,Beauty,3041,8,0,UPI,Cancelled,Mumbai,2025-07-20,24328,0.0,24328.0,7,2025
100933,4473,Sports,1976,5,0,Credit Card,Delivered,Pune,2025-07-21,9880,0.0,9880.0,7,2025
100934,3094,Sports,2252,5,15,Cash,Cancelled,Mumbai,2025-07-22,11260,1689.0,9571.0,7,2025
100935,2256,Clothing,2495,2,0,UPI,Cancelled,Delhi,2025-07-23,4990,0.0,4990.0,7,2025
100936,4376,Electronics,1896,8,15,Debit Card,Cancelled,Pune,2025-07-24,15168,2275.2,12892.8,7,2025
100937,2549,Beauty,3193,2,15,Credit Card,Delivered,Mumbai,2025-07-25,6386,957.9,5428.1,7,2025
100938,2166,Sports,2669,6,20,Cash,Delivered,Bangalore,2025-07-26,16014,3202.8,12811.2,7,2025
100939,4486,Clothing,2146,8,10,Debit Card,Delivered,Delhi,2025-07-27,17168,1716.8,15451.2,7,2025
100940,4584,Sports,4009,6,10,Cash,Delivered,Bangalore,2025-07-28,24054,2405.4,21648.6,7,2025
100941,2396,Beauty,2983,4,10,UPI,Returned,Bangalore,2025-07-29,11932,1193.2,10738.8,7,2025
100942,4637,Beauty,3844,4,20,Debit Card,Delivered,Pune,2025-07-30,15376,3075.2,12300.8,7,2025
100943,4957,Home,2700,6,15,Cash,Cancelled,Chennai,2025-07-31,16200,2430.0,13770.0,7,2025
100944,4330,Clothing,3845,4,15,Debit Card,Delivered,Pune,2025-08-01,15380,2307.0,13073.0,8,2025
100945,3703,Beauty,2845,8,0,UPI,Returned,Delhi,2025-08-02,22760,0.0,22760.0,8,2025
100946,1470,Home,2549,9,20,Debit Card,Returned,Delhi,2025-08-03,22941,4588.2,18352.8,8,2025
100947,4018,Home,2132,1,0,Cash,Returned,Pune,2025-08-04,2132,0.0,2132.0,8,2025
100948,2035,Sports,3494,4,20,UPI,Cancelled,Chennai,2025-08-05,13976,2795.2,11180.8,8,2025
100949,2353,Sports,1957,4,0,Credit Card,Delivered,Pune,2025-08-06,7828,0.0,7828.0,8,2025
100950,3783,Home,1316,2,5,Cash,Delivered,Delhi,2025-08-07,2632,131.6,2500.4,8,2025
100951,3831,Sports,2767,6,10,Cash,Delivered,Chennai,2025-08-08,16602,1660.2,14941.8,8,2025
100952,1967,Beauty,3699,3,10,UPI,Cancelled,Delhi,2025-08-09,11097,1109.7,9987.3,8,2025
100953,1357,Electronics,692,7,15,UPI,Cancelled,Chennai,2025-08-10,4844,726.6,4117.4,8,2025
100954,4019,Beauty,3506,5,5,Credit Card,Returned,Chennai,2025-08-11,17530,876.5,16653.5,8,2025
100955,4479,Home,819,4,10,Cash,Returned,Pune,2025-08-12,3276,327.6,2948.4,8,2025
100956,1667,Home,3432,5,15,UPI,Delivered,Pune,2025-08-13,17160,2574.0,14586.0,8,2025
100957,1372,Beauty,4023,8,5,Credit Card,Cancelled,Pune,2025-08-14,32184,1609.2,30574.8,8,2025
100958,2031,Sports,2580,3,10,Credit Card,Cancelled,Chennai,2025-08-15,7740,774.0,6966.0,8,2025
100959,2145,Sports,1746,7,0,UPI,Delivered,Chennai,2025-08-16,12222,0.0,12222.0,8,2025
100960,2371,Home,3763,6,20,Cash,Delivered,Delhi,2025-08-17,22578,4515.6,18062.4,8,2025
100961,3723,Clothing,1805,1,5,Debit Card,Returned,Bangalore,2025-08-18,1805,90.25,1714.75,8,2025
100962,1089,Sports,3952,7,15,Debit Card,Returned,Pune,2025-08-19,27664,4149.6,23514.4,8,2025
100963,4719,Beauty,4875,7,5,Credit Card,Returned,Delhi,2025-08-20,34125,1706.25,32418.75,8,2025
100964,3745,Sports,2090,1,15,Debit Card,Delivered,Delhi,2025-08-21,2090,313.5,1776.5,8,2025
100965,4387,Beauty,1475,9,5,Debit Card,Delivered,Mumbai,2025-08-22,13275,663.75,12611.25,8,2025
100966,4249,Home,2943,6,15,UPI,Returned,Pune,2025-08-23,17658,2648.7,15009.3,8,2025
100967,1539,Sports,2693,2,10,Credit Card,Returned,Delhi,2025-08-24,5386,538.6,4847.4,8,2025
100968,3779,Beauty,556,5,0,Cash,Cancelled,Mumbai,2025-08-25,2780,0.0,2780.0,8,2025
100969,1868,Home,1069,4,10,Credit Card,Cancelled,Pune,2025-08-26,4276,427.6,3848.4,8,2025
100970,1040,Clothing,1085,7,0,UPI,Returned,Chennai,2025-08-27,7595,0.0,7595.0,8,2025
100971,1739,Beauty,2201,8,10,Debit Card,Returned,Mumbai,2025-08-28,17608,1760.8,15847.2,8,2025
100972,4775,Clothing,1483,1,10,Cash,Cancelled,Chennai,2025-08-29,1483,148.3,1334.7,8,2025
100973,2946,Clothing,819,5,5,Credit Card,Returned,Bangalore,2025-08-30,4095,204.75,3890.25,8,2025
100974,3549,Electronics,1082,3,20,Debit Card,Cancelled,Bangalore,2025-08-31,3246,649.2,2596.8,8,2025
